conversation_id,turn_number,user_id_hashed,timestamp,country,user_intent,user_emotion,topic_name,engagement_time_sec,confusion_score,trust_score,satisfaction_score,sentiment_compound,sentiment_positive,sentiment_negative,som_cluster,archetype_name,umap_1,umap_2,total_turns,hour_of_day,is_weekend
2412,2,fc346e60a3da24b9,2024-12-17,FR,explanation_request,frustrated,News & Current Events,44.52327398354187,0.25314620102880925,0.5355224837349568,0.36121788602637195,-0.7196103701334897,0.0,0.7196103701334897,16,⚖️ Balanced User,-0.08765644,-2.4263296,8,0,0
2412,3,fc346e60a3da24b9,2024-09-26,FR,explanation_request,confused,Creative Writing,153.1015525352944,0.2408330806666491,0.4585746936979676,0.48694477994164215,-0.04226369663112863,0.0,0.04226369663112863,8,🧐 Skeptical Critic,-0.5384346,0.10918027,8,0,0
2412,4,fc346e60a3da24b9,2024-05-06,FR,problem_solving,neutral,Health & Wellness,594.0816396952752,0.2671952965243257,0.41619605532415066,0.5831838314576363,0.1482127973508863,0.1482127973508863,0.0,10,✅ Efficient Collaborator,4.8123055,17.636835,8,0,0
2412,5,fc346e60a3da24b9,2024-02-16,FR,casual_chat,curious,Learning & Education,223.23451292008386,0.3841689398951388,0.525498380364146,0.4515243320138967,0.5164838883590154,0.5164838883590154,0.0,28,👍 Satisfied User,2.2939923,11.378512,8,0,0
2412,6,fc346e60a3da24b9,2024-08-30,FR,information_seeking,neutral,Business Strategy,37.588283502490114,0.45337286500021784,0.3607913527082962,0.536714876456884,0.4077531105374459,0.4077531105374459,0.0,42,⚖️ Balanced User,12.8587265,7.9744215,8,0,0
2412,7,fc346e60a3da24b9,2024-05-11,FR,task_completion,curious,General Knowledge,110.53062654711616,0.39992502707935834,0.5636974476422687,0.4502564315723896,0.012374785604841988,0.012374785604841988,0.0,51,🧐 Skeptical Critic,6.693597,4.517382,8,0,1
2412,8,fc346e60a3da24b9,2024-03-17,FR,information_seeking,disappointed,Product Recommendations,70.02390581808287,0.3092193219745115,0.5636371494231944,0.48000357333221466,-0.4161378385350146,0.0,0.4161378385350146,18,✅ Efficient Collaborator,0.712196,19.904892,8,0,1
2413,0,00c13980efb90dea,2024-11-23,CN,brainstorming,neutral,Product Recommendations,261.40077975053276,0.26941731218429577,0.3680216572898004,0.0665273620241866,-0.8844473037630957,0.0,0.8844473037630957,5,😞 Frustrated User,-2.3547788,8.850557,1,0,1
2413,1,00c13980efb90dea,2024-08-08,CN,brainstorming,neutral,Entertainment,86.14492582110591,0.14798640408053523,0.1717186371713178,0.14708214395051386,-0.7133307682181481,0.0,0.7133307682181481,21,⚖️ Balanced User,-2.306136,8.854949,1,0,0
2414,0,091ccadadc35df09,2024-04-07,AU,creative_writing,satisfied,Travel Planning,216.51751991256737,0.24358940526975467,0.4941629979661698,0.3668307814730275,-0.3998214077110373,0.0,0.3998214077110373,63,😞 Frustrated User,2.1745934,-8.078946,8,0,1
2414,1,091ccadadc35df09,2024-11-05,AU,information_seeking,confused,Career Advice,32.65014768134423,0.2861012861652593,0.2666352840222769,0.5498436904216252,-0.7896923785995501,0.0,0.7896923785995501,34,😞 Frustrated User,9.87613,5.7546744,8,0,0
2414,2,091ccadadc35df09,2024-01-13,AU,task_completion,curious,Business Strategy,267.2224562306901,0.5977595361069258,0.3352037063081587,0.4579207590604844,-0.6767466028928367,0.0,0.6767466028928367,51,🧐 Skeptical Critic,7.0697126,4.4258285,8,0,1
2414,3,091ccadadc35df09,2024-10-18,AU,problem_solving,satisfied,Coding Help,74.8258057332444,0.1788524521060674,0.44709062159948687,0.43734459674820564,-0.557963292444084,0.0,0.557963292444084,2,🧐 Skeptical Critic,7.6549616,15.851377,8,0,0
2414,4,091ccadadc35df09,2024-12-09,AU,brainstorming,confused,Business Strategy,187.1782982254653,0.33876351254219605,0.41477251175477203,0.4228846582092844,-0.07018411228817703,0.0,0.07018411228817703,21,⚖️ Balanced User,-9.6619625,6.789193,8,0,0
2414,5,091ccadadc35df09,2024-10-16,AU,problem_solving,frustrated,Coding Help,61.155241199712705,0.24937222011139262,0.4452101315648459,0.31521129950617155,-0.33546147720514957,0.0,0.33546147720514957,3,😞 Frustrated User,1.8263085,15.242323,8,0,0
2414,6,091ccadadc35df09,2024-07-02,AU,explanation_request,satisfied,Other,60.47254717325701,0.46194286850694005,0.4549899359722632,0.4479936159036225,-0.040211100397425564,0.0,0.040211100397425564,1,🧐 Skeptical Critic,-3.7808914,0.33442995,8,0,0
2414,7,091ccadadc35df09,2024-05-26,AU,learning,anxious,Personal Development,178.1353575781157,0.4119463122605814,0.3567085453659955,0.4012104285243437,0.1460312919127797,0.1460312919127797,0.0,61,🧐 Skeptical Critic,2.1260104,-11.704362,8,0,1
2414,8,091ccadadc35df09,2024-10-23,AU,information_seeking,confused,Business Strategy,51.77429358784173,0.7822711497472246,0.4195087374861841,0.3589704733172503,-0.40419787291759457,0.0,0.40419787291759457,34,😞 Frustrated User,9.8468075,5.724727,8,0,0
2415,0,4c29ec8aeb9b3fc8,2024-02-13,FR,advice_seeking,neutral,General Knowledge,105.81850605647797,0.3671302084657532,0.5854044749037193,0.6618059369325278,0.219839520616698,0.219839520616698,0.0,31,✅ Efficient Collaborator,3.286427,-0.3540211,3,0,0
2415,1,4c29ec8aeb9b3fc8,2024-01-09,FR,explanation_request,satisfied,News & Current Events,79.34233786649361,0.5506701045367862,0.6025168153617737,0.6567228552542637,0.36191388156342597,0.36191388156342597,0.0,9,✅ Efficient Collaborator,-3.7852893,0.6027439,3,0,0
2415,2,4c29ec8aeb9b3fc8,2024-04-09,FR,creative_writing,anxious,Math & Science,330.3520544020238,0.3094123454149582,0.6540953256395653,0.6398024340800277,0.1466294136840095,0.1466294136840095,0.0,55,✅ Efficient Collaborator,-2.9088266,-10.91805,3,0,0
2415,3,4c29ec8aeb9b3fc8,2024-09-19,FR,information_seeking,neutral,Other,35.367105653472464,0.1684043395010009,0.6993868727453416,0.6781063942025879,-0.11761327284424894,0.0,0.11761327284424894,42,⚖️ Balanced User,12.451274,8.077925,3,0,0
2416,0,1e2452494c8d528b,2024-12-25,CA,creative_writing,neutral,Career Advice,102.8986455598496,0.5882527255394392,0.8738659199992291,0.7402071024886069,0.35488568184321073,0.35488568184321073,0.0,55,✅ Efficient Collaborator,3.9670553,-5.5468187,1,0,0
2416,1,1e2452494c8d528b,2024-09-29,CA,task_completion,satisfied,Personal Development,31.17462982195959,0.39021593890798606,0.675555133378602,0.741695517697071,0.29411937419303363,0.29411937419303363,0.0,59,✅ Efficient Collaborator,3.4274344,5.0925817,1,0,1
2417,0,ee9ab91c4007e532,2024-01-02,AU,advice_seeking,neutral,Coding Help,98.94335283290278,0.43778135163663295,0.2532289136759962,0.7928500704994793,-0.265287323309912,0.0,0.265287323309912,39,⚖️ Balanced User,3.6363275,-0.67812073,11,0,0
2417,1,ee9ab91c4007e532,2024-12-11,AU,creative_writing,confused,Career Advice,38.69263045296117,0.2679202024257651,0.5223352743313869,0.36932715423534357,-0.24376987057724475,0.0,0.24376987057724475,63,😞 Frustrated User,5.612802,-8.36259,11,0,0
2417,2,ee9ab91c4007e532,2024-01-22,AU,advice_seeking,neutral,Creative Writing,124.36505040915027,0.21447188860738986,0.3066383619775097,0.24667692364578828,-0.4328477862805244,0.0,0.4328477862805244,38,😞 Frustrated User,3.581144,-0.83970505,11,0,0
2417,3,ee9ab91c4007e532,2024-05-30,AU,casual_chat,excited,Business Strategy,47.16385279109626,0.6788952585566248,0.5831303666068498,0.4421615955481373,-0.09735678754461077,0.0,0.09735678754461077,36,❓ Confused Explorer,8.535678,8.649781,11,0,0
2417,4,ee9ab91c4007e532,2024-10-11,AU,coding_help,neutral,Entertainment,139.03252361116145,0.4780796492645676,0.4254164243112986,0.47377497586235584,0.24508818104446634,0.24508818104446634,0.0,57,✅ Efficient Collaborator,-5.735449,3.8785527,11,0,0
2417,5,ee9ab91c4007e532,2024-06-23,AU,task_completion,excited,Travel Planning,282.55940624490916,0.45462446655728106,0.3870997519180597,0.434528803949515,-0.14557884879732483,0.0,0.14557884879732483,52,⚖️ Balanced User,8.953492,2.3457158,11,0,1
2417,6,ee9ab91c4007e532,2024-01-10,AU,brainstorming,disappointed,Technical Support,264.72549088702533,0.4116305277560998,0.4359442463717532,0.42310222560473804,0.4566579090768704,0.4566579090768704,0.0,18,✅ Efficient Collaborator,-5.648357,14.233269,11,0,0
2417,7,ee9ab91c4007e532,2024-09-08,AU,brainstorming,confused,Creative Writing,41.62804059545145,0.5010900698850249,0.20876243699516833,0.5487466144080091,-0.2388379204732229,0.0,0.2388379204732229,13,😞 Frustrated User,-9.523209,6.649396,11,0,1
2417,8,ee9ab91c4007e532,2024-12-06,AU,creative_writing,satisfied,Health & Wellness,85.00968492973449,0.3697311772096395,0.49270577840581015,0.3944409354375008,-0.31293687246966495,0.0,0.31293687246966495,63,😞 Frustrated User,2.341081,-7.9872494,11,0,0
2417,9,ee9ab91c4007e532,2024-03-08,AU,task_completion,curious,Other,89.51661860482704,0.6661978699425246,0.3824941734184352,0.3800456436024061,-0.3695068306659819,0.0,0.3695068306659819,51,🧐 Skeptical Critic,7.093942,4.424843,11,0,0
2417,10,ee9ab91c4007e532,2024-05-30,AU,casual_chat,confused,Product Recommendations,133.57866632647313,0.7409600438814794,0.4577441783753949,0.39698515547846197,-0.10677482141206626,0.0,0.10677482141206626,36,❓ Confused Explorer,0.5971668,4.508039,11,0,0
2417,11,ee9ab91c4007e532,2024-04-14,AU,casual_chat,confused,Entertainment,86.61517230650817,0.5409580428795574,0.5712892832086269,0.3987930049847355,-0.2857645603561522,0.0,0.2857645603561522,36,❓ Confused Explorer,0.5971448,4.518645,11,0,1
2418,0,9480ca4bbe9f0e3f,2024-03-01,UK,coding_help,disappointed,Technical Support,150.41931494675524,0.28566161822766517,0.835809597672931,0.735298334062112,0.9398418973512708,0.9398418973512708,0.0,18,✅ Efficient Collaborator,-2.6820202,16.908474,2,0,0
2418,1,9480ca4bbe9f0e3f,2024-01-01,UK,problem_solving,frustrated,General Knowledge,253.39906847928668,0.48739529409915405,0.8025363594054142,0.692442080346993,0.764474256039078,0.764474256039078,0.0,11,😊 Optimistic Explorer,2.108425,14.968458,2,0,0
2418,2,9480ca4bbe9f0e3f,2024-11-14,UK,learning,frustrated,Business Strategy,152.9705009423065,0.33129426474394785,0.7256084419809637,0.7920726315687443,0.3450988278731879,0.3450988278731879,0.0,24,⚖️ Balanced User,11.925332,-2.2119534,2,0,0
2419,0,02ae1b2e361257a4,2024-10-08,AU,creative_writing,curious,Math & Science,223.46325500481666,0.39019741389392537,0.43762999017854237,0.27330280401780854,-0.3141665006706871,0.0,0.3141665006706871,62,🧐 Skeptical Critic,8.740332,-7.702684,12,0,0
2419,1,02ae1b2e361257a4,2024-08-20,AU,problem_solving,frustrated,General Knowledge,55.58277053942969,0.12199399217407417,0.39731719874252197,0.5089151906233845,-0.2349081336301835,0.0,0.2349081336301835,6,⚖️ Balanced User,1.9322597,15.141631,12,0,0
2419,2,02ae1b2e361257a4,2024-04-15,AU,explanation_request,frustrated,Coding Help,594.0816396952752,0.29134808120800904,0.3273813274156463,0.5049682431129281,-0.8735837576882809,0.0,0.8735837576882809,16,⚖️ Balanced User,-0.098582245,-2.4667923,12,0,0
2419,3,02ae1b2e361257a4,2024-05-18,AU,explanation_request,anxious,News & Current Events,58.0794556871476,0.34934696973509916,0.3934768463706865,0.44669893939349026,-0.4875799622225323,0.0,0.4875799622225323,0,😞 Frustrated User,-3.0237792,-8.534768,12,0,1
2419,4,02ae1b2e361257a4,2024-08-02,AU,problem_solving,neutral,Personal Development,132.14271261145768,0.46961678890107666,0.3292033930619977,0.35409375948705435,0.3019819251902146,0.3019819251902146,0.0,2,🧐 Skeptical Critic,5.1810827,17.346027,12,0,0
2419,5,02ae1b2e361257a4,2024-11-26,AU,creative_writing,confused,Technical Support,385.92109634999713,0.6173977540303679,0.36616938657700804,0.4551248615929292,-0.415575155652242,0.0,0.415575155652242,62,🧐 Skeptical Critic,5.6274967,-8.363735,12,0,0
2419,6,02ae1b2e361257a4,2024-05-24,AU,brainstorming,neutral,Product Recommendations,238.73438886651567,0.4444895764827839,0.3724069962238989,0.43081833378620815,-0.40767802339158,0.0,0.40767802339158,13,😞 Frustrated User,-2.5082603,8.535828,12,0,0
2419,7,02ae1b2e361257a4,2024-01-16,AU,explanation_request,grateful,Travel Planning,240.53465519967065,0.5091734145515223,0.3838752867953313,0.37569203099592213,-0.2809460865975034,0.0,0.2809460865975034,15,🧐 Skeptical Critic,19.011368,11.746972,12,0,0
2419,8,02ae1b2e361257a4,2024-12-05,AU,problem_solving,disappointed,Math & Science,35.393206863132775,0.5508389509572161,0.3530092513467252,0.32133534273642883,-0.29483838160757264,0.0,0.29483838160757264,18,✅ Efficient Collaborator,-0.32515687,17.319094,12,0,0
2419,9,02ae1b2e361257a4,2024-09-03,AU,casual_chat,satisfied,Career Advice,152.2888152301635,0.2925784996020654,0.35959660112692143,0.4378116645331638,-0.6080672134833862,0.0,0.6080672134833862,37,😞 Frustrated User,2.5429375,8.452833,12,0,0
2419,10,02ae1b2e361257a4,2024-09-10,AU,advice_seeking,frustrated,Other,42.72794097103879,0.7533265519460626,0.14690818977389453,0.3655226653136247,-0.32094033519081083,0.0,0.32094033519081083,38,😞 Frustrated User,1.9012817,1.5609201,12,0,0
2419,11,02ae1b2e361257a4,2024-11-18,AU,coding_help,neutral,Business Strategy,76.40613424572935,0.5752161123691452,0.4362480701366841,0.42274184361664624,-0.23184970586440218,0.0,0.23184970586440218,49,😞 Frustrated User,-5.6673803,4.245373,12,0,0
2419,12,02ae1b2e361257a4,2024-06-09,AU,learning,neutral,News & Current Events,241.29932105064026,0.4049317281202768,0.3860311966080149,0.3759606915418735,-0.17879762575466696,0.0,0.17879762575466696,33,😞 Frustrated User,16.549881,0.0010724221,12,0,1
2420,0,7e309afc8db9c864,2024-09-24,CA,explanation_request,disappointed,Coding Help,391.75064666294674,0.34262474940180504,0.6766710115192041,0.8016365929982376,0.4973754766321635,0.4973754766321635,0.0,18,✅ Efficient Collaborator,-7.6899295,15.55846,13,0,0
2420,1,7e309afc8db9c864,2024-05-19,CA,information_seeking,grateful,Business Strategy,80.51714681720432,0.547467321216719,0.8112510053357646,0.9177515000668486,0.5572446323910781,0.5572446323910781,0.0,23,✅ Efficient Collaborator,17.917942,9.826894,13,0,1
2420,2,7e309afc8db9c864,2024-04-17,CA,coding_help,neutral,General Knowledge,283.83575375852706,0.2596682067762628,0.7078597158641454,0.8874683078168512,0.48977141263006285,0.48977141263006285,0.0,56,🎯 Engaged Enthusiast,-5.6646113,3.6493587,13,0,0
2420,3,7e309afc8db9c864,2024-01-09,CA,task_completion,confused,Other,193.54459691434127,0.6061654619479906,0.8401334721478673,0.8063691294869729,0.7291163255207457,0.7291163255207457,0.0,47,📚 Curious Learner,6.4841113,1.9744736,13,0,0
2420,4,7e309afc8db9c864,2024-09-18,CA,problem_solving,frustrated,Entertainment,90.64860502404682,0.32461088919619735,0.6966413558845446,0.8846809786397456,0.5989187986766811,0.5989187986766811,0.0,11,😊 Optimistic Explorer,2.0613217,14.987963,13,0,0
2420,5,7e309afc8db9c864,2024-03-09,CA,casual_chat,frustrated,Entertainment,97.45562478302327,0.14065263437129844,0.6725729856683034,0.7591401132320929,0.7503744431270811,0.7503744431270811,0.0,28,👍 Satisfied User,0.630112,7.1459603,13,0,1
2420,6,7e309afc8db9c864,2024-08-11,CA,task_completion,disappointed,Technical Support,87.24275711720594,0.6754822321121795,0.6910027961283105,0.8949556816460124,0.8099976766751202,0.8099976766751202,0.0,18,✅ Efficient Collaborator,-0.91169894,14.856792,13,0,1
2420,7,7e309afc8db9c864,2024-06-01,CA,brainstorming,curious,General Knowledge,326.80541215148037,0.44594812009173296,0.7589296824768312,0.7691198766529836,0.6710300854580057,0.6710300854580057,0.0,20,📚 Curious Learner,-1.6338359,11.584555,13,0,1
2420,8,7e309afc8db9c864,2024-02-19,CA,advice_seeking,confused,Technical Support,59.99920595380986,0.2022072051461501,0.8371161616929184,0.9494743159914815,0.4240785446831091,0.4240785446831091,0.0,31,✅ Efficient Collaborator,12.064191,-5.603568,13,0,0
2420,9,7e309afc8db9c864,2024-05-18,CA,casual_chat,neutral,Travel Planning,148.34850137182912,0.31950440179984546,0.7808679056506855,0.8446716936920902,0.24834971378227033,0.24834971378227033,0.0,36,❓ Confused Explorer,5.499553,10.507116,13,0,1
2420,10,7e309afc8db9c864,2024-04-22,CA,information_seeking,frustrated,Product Recommendations,71.11498433864313,0.36442728819419923,0.6620055545897519,0.7587815601384763,0.450972077829482,0.450972077829482,0.0,26,📚 Curious Learner,16.77757,4.838421,13,0,0
2420,11,7e309afc8db9c864,2024-02-24,CA,advice_seeking,neutral,Career Advice,108.39464999283203,0.3195695275169236,0.7144360660888425,0.7860518802356378,0.9610291725652695,0.9610291725652695,0.0,31,✅ Efficient Collaborator,3.0645962,-0.20405124,13,0,1
2420,12,7e309afc8db9c864,2024-08-20,CA,information_seeking,frustrated,Travel Planning,119.18296111698548,0.34258284675212197,0.8095818447815663,0.7755916980549737,0.6776577001337248,0.6776577001337248,0.0,27,✅ Efficient Collaborator,16.745464,4.797018,13,0,0
2420,13,7e309afc8db9c864,2024-09-08,CA,casual_chat,excited,Creative Writing,39.215831778970056,0.34791457713786844,0.7893774074686984,0.8040964575126186,1.0,1.0,0.0,28,👍 Satisfied User,8.731345,8.469466,13,0,1
2421,0,69a0c24473ebd3a0,2024-12-18,DE,information_seeking,neutral,Entertainment,480.52107032812984,0.437931170046858,0.44195831530208807,0.44689712331964915,-1.0,0.0,1.0,43,😞 Frustrated User,12.123405,8.107164,7,0,0
2421,1,69a0c24473ebd3a0,2024-09-20,DE,information_seeking,neutral,Product Recommendations,280.43197590019497,0.17049317710589443,0.20509631703522319,0.4296405877311138,-0.276489001731855,0.0,0.276489001731855,43,😞 Frustrated User,12.250267,7.927648,7,0,0
2421,2,69a0c24473ebd3a0,2024-10-28,DE,information_seeking,neutral,Travel Planning,126.74778259568693,0.21658291900443744,0.3800527071751971,0.1842555768475948,0.10503940861333771,0.10503940861333771,0.0,42,⚖️ Balanced User,12.4469795,8.037142,7,0,0
2421,3,69a0c24473ebd3a0,2024-07-14,DE,advice_seeking,excited,Math & Science,58.20268211870877,0.36435174380258134,0.3614737962116838,0.2489534329087121,-0.5747461542039585,0.0,0.5747461542039585,38,😞 Frustrated User,4.400346,2.1626875,7,0,1
2421,4,69a0c24473ebd3a0,2024-04-28,DE,advice_seeking,neutral,Business Strategy,155.28538734850815,0.6152536106927683,0.15829244258773317,0.21268603801153152,-0.33164632227977575,0.0,0.33164632227977575,38,😞 Frustrated User,3.075994,-0.8726447,7,0,1
2421,5,69a0c24473ebd3a0,2024-12-25,DE,information_seeking,curious,General Knowledge,420.1775244400008,0.23820836265420894,0.09872835557782456,0.28811954029238174,-0.23516576023170044,0.0,0.23516576023170044,43,😞 Frustrated User,12.756967,5.325529,7,0,0
2421,6,69a0c24473ebd3a0,2024-02-05,DE,brainstorming,frustrated,Entertainment,38.30340594692942,0.1600004014734042,0.18375273175364415,0.3040950319875713,-0.45967887370027233,0.0,0.45967887370027233,13,😞 Frustrated User,-9.652532,9.607046,7,0,0
2421,7,69a0c24473ebd3a0,2024-03-14,DE,information_seeking,confused,Product Recommendations,277.45112701948267,0.414311786491741,0.208031089716879,0.24731654470406347,-0.09751223162171951,0.0,0.09751223162171951,43,😞 Frustrated User,9.78772,5.662393,7,0,0
2422,0,445e27577f0b49e8,2024-01-05,DE,learning,neutral,News & Current Events,269.57118407713386,0.1723594902812467,0.8589671137875938,0.8665910348634073,0.5966265266581144,0.5966265266581144,0.0,40,🎯 Engaged Enthusiast,16.327728,0.5601247,1,0,0
2422,1,445e27577f0b49e8,2024-07-21,DE,learning,curious,Other,126.57906268097652,0.4299149113326104,0.6851212681631862,0.9112825227729635,0.8975448844659963,0.8975448844659963,0.0,40,🎯 Engaged Enthusiast,13.319794,0.26518357,1,0,1
2423,0,d10b97811a1f40e8,2024-01-19,AU,advice_seeking,curious,Other,56.34861700237155,0.052932884588055555,0.630833001821993,0.5932942583488258,0.22438934906150146,0.22438934906150146,0.0,30,🚶 Passive Observer,8.69872,-0.9750229,1,0,0
2423,1,d10b97811a1f40e8,2024-03-05,AU,learning,confused,Math & Science,201.1300302035689,0.5424471202865814,0.6096083108452836,0.6187910018666007,0.6558883510848841,0.6558883510848841,0.0,40,🎯 Engaged Enthusiast,11.246464,2.184311,1,0,0
2424,0,af0238834d598f83,2024-02-21,US,learning,neutral,General Knowledge,80.52774388511324,0.1608112151622673,0.6805758266502129,0.6604958949386213,-0.16737169908712166,0.0,0.16737169908712166,32,⚖️ Balanced User,16.479385,0.42560133,7,0,0
2424,1,af0238834d598f83,2024-10-11,US,creative_writing,excited,News & Current Events,90.95949931851254,0.16659877772150825,0.7036930991851758,0.4246222887504305,0.4260244682031268,0.4260244682031268,0.0,55,✅ Efficient Collaborator,9.7786875,-4.390696,7,0,0
2424,2,af0238834d598f83,2024-11-04,US,creative_writing,excited,Creative Writing,132.40508627990363,0.15723106144662524,0.5463024380299321,0.3555908098143647,0.07640126524687296,0.07640126524687296,0.0,55,✅ Efficient Collaborator,9.666674,-4.2803636,7,0,0
2424,3,af0238834d598f83,2024-01-24,US,advice_seeking,neutral,Health & Wellness,67.28202198622687,0.20871989264163343,0.653923455604643,0.6291763685451432,0.1799648204718155,0.1799648204718155,0.0,31,✅ Efficient Collaborator,3.401774,-0.28780785,7,0,0
2424,4,af0238834d598f83,2024-02-21,US,coding_help,frustrated,Other,98.40118630348451,0.46562287192738605,0.41621776020189666,0.498383816075898,-0.06549027919126825,0.0,0.06549027919126825,57,✅ Efficient Collaborator,-3.3373086,3.7438405,7,0,0
2424,5,af0238834d598f83,2024-03-07,US,explanation_request,neutral,Personal Development,44.49039404093281,0.4995276992904355,0.4310106207784913,0.5250488592578049,-0.20747251341838485,0.0,0.20747251341838485,1,🧐 Skeptical Critic,-3.120015,-1.7123107,7,0,0
2424,6,af0238834d598f83,2024-05-17,US,learning,neutral,Product Recommendations,33.00992798575564,0.24839385313701395,0.6812616631668587,0.49229442824342007,0.32950667934708044,0.32950667934708044,0.0,40,🎯 Engaged Enthusiast,16.215332,0.54176825,7,0,0
2424,7,af0238834d598f83,2024-06-11,US,casual_chat,excited,Math & Science,141.5415447005416,0.3719220500598741,0.5208103778469936,0.502645346387335,-0.14573853439548748,0.0,0.14573853439548748,44,🧐 Skeptical Critic,8.528954,8.673374,7,0,0
2425,0,2dd0c55dc15784f9,2024-06-04,DE,advice_seeking,satisfied,General Knowledge,43.40521938063391,0.43086506576354155,0.7017928930435703,0.5965991365562402,0.26711369195197365,0.26711369195197365,0.0,30,🚶 Passive Observer,6.0892024,-2.380295,8,0,0
2425,1,2dd0c55dc15784f9,2024-09-15,DE,problem_solving,satisfied,General Knowledge,444.69889841236073,0.1958110360339094,0.6836682568387223,0.7605318262179162,0.895095023815071,0.895095023815071,0.0,19,📚 Curious Learner,8.024464,15.395168,8,0,1
2425,2,2dd0c55dc15784f9,2024-08-07,DE,explanation_request,curious,Travel Planning,50.137821735934644,0.13972396880324284,0.6986310230597357,0.7030419422357085,-0.01595428272289634,0.0,0.01595428272289634,9,✅ Efficient Collaborator,-4.571444,-4.7473574,8,0,0
2425,3,2dd0c55dc15784f9,2024-01-19,DE,creative_writing,curious,Technical Support,323.28655286565913,0.3665031154985913,0.574319512430198,0.5675557458858252,0.5427552649660017,0.5427552649660017,0.0,55,✅ Efficient Collaborator,9.229222,-7.6587586,8,0,0
2425,4,2dd0c55dc15784f9,2024-09-23,DE,learning,neutral,Travel Planning,190.21009853958958,0.32794623877815854,0.5980267005679941,0.7359667518372528,0.300235219854579,0.300235219854579,0.0,40,🎯 Engaged Enthusiast,16.42067,0.65483254,8,0,0
2425,5,2dd0c55dc15784f9,2024-02-28,DE,learning,grateful,Math & Science,80.98519549107527,0.46838826484496254,0.6751843488950333,0.6926445505611873,0.22171697305945728,0.22171697305945728,0.0,23,✅ Efficient Collaborator,13.873442,12.925008,8,0,0
2425,6,2dd0c55dc15784f9,2024-10-12,DE,casual_chat,neutral,Coding Help,32.8561404302459,0.5311657428088152,0.661021692001839,0.6101171648472303,0.3222200102211913,0.3222200102211913,0.0,36,❓ Confused Explorer,5.554675,10.409123,8,0,1
2425,7,2dd0c55dc15784f9,2024-07-22,DE,casual_chat,confused,Business Strategy,105.62066086136184,0.5017897979696295,0.7517453233207486,0.686739794962185,0.5369641972587834,0.5369641972587834,0.0,28,👍 Satisfied User,0.80464906,4.314543,8,0,0
2425,8,2dd0c55dc15784f9,2024-03-22,DE,information_seeking,curious,News & Current Events,161.17086333722614,0.19881744824770178,0.5746923520565702,0.6986803629369271,0.6632756245804433,0.6632756245804433,0.0,27,✅ Efficient Collaborator,13.187416,5.6060877,8,0,0
2426,0,b74b82f16995c15e,2024-10-09,AU,information_seeking,satisfied,Product Recommendations,594.0816396952752,0.5170176947646866,0.11932832596114434,0.4735100528116187,-0.6925012376080804,0.0,0.6925012376080804,43,😞 Frustrated User,11.215929,11.527016,7,0,0
2426,1,b74b82f16995c15e,2024-06-11,AU,learning,curious,Travel Planning,46.72818254862534,0.42732114244195546,0.21978255843217226,0.43461830647925437,-0.46791522440709865,0.0,0.46791522440709865,41,✅ Efficient Collaborator,12.943229,0.43442705,7,0,0
2426,2,b74b82f16995c15e,2024-09-21,AU,coding_help,frustrated,General Knowledge,38.690108962545196,0.16402616050570926,0.3018408435359456,0.4439466947302548,-0.05807755088900196,0.0,0.05807755088900196,57,✅ Efficient Collaborator,-3.2935805,3.7456458,7,0,1
2426,3,b74b82f16995c15e,2024-11-21,AU,learning,grateful,News & Current Events,92.0055095224217,0.20036777805198913,0.059305653749990916,0.4018689487205979,-0.43941124989254493,0.0,0.43941124989254493,15,🧐 Skeptical Critic,14.0410385,12.758986,7,0,0
2426,4,b74b82f16995c15e,2024-03-17,AU,creative_writing,confused,General Knowledge,32.411077105295206,0.1225181297795937,0.10946797847766693,0.21738472901575667,-0.37226753006778884,0.0,0.37226753006778884,63,😞 Frustrated User,5.6441298,-8.400349,7,0,1
2426,5,b74b82f16995c15e,2024-07-20,AU,advice_seeking,neutral,Health & Wellness,60.646129705053085,0.4078713651700888,0.35712412694819295,0.33715703146221937,-0.44087006523217864,0.0,0.44087006523217864,38,😞 Frustrated User,3.0177865,-0.8595243,7,0,1
2426,6,b74b82f16995c15e,2024-08-26,AU,problem_solving,curious,Product Recommendations,85.25389056265661,0.3758487386530946,0.3447186394977668,0.270590665817114,-0.05152135724156004,0.0,0.05152135724156004,2,🧐 Skeptical Critic,5.743209,14.28302,7,0,0
2426,7,b74b82f16995c15e,2024-03-23,AU,explanation_request,neutral,Personal Development,39.705555015625656,0.3436017725403161,0.23054744532338867,0.2692243327924324,0.05616294428267843,0.05616294428267843,0.0,8,🧐 Skeptical Critic,-3.0656319,-2.2397952,7,0,1
2427,0,9d9cd0bb2a0b5f3a,2024-10-21,JP,task_completion,satisfied,Personal Development,215.39069972605262,0.4041066308103093,0.8720909655541941,0.7209626026116637,0.4957636604634654,0.4957636604634654,0.0,59,✅ Efficient Collaborator,3.3311968,5.042182,6,0,0
2427,1,9d9cd0bb2a0b5f3a,2024-01-26,JP,problem_solving,satisfied,Health & Wellness,132.80772767807557,0.36369361987865784,0.8597904770280724,0.8082482343772489,0.13154589770430875,0.13154589770430875,0.0,11,😊 Optimistic Explorer,7.8422656,15.515982,6,0,0
